"file_name","Slide_code","meanLi7","semLi7","meanNa23","semNa23","meanMg24","semMg24","meanAl27","semAl27","meanP31","semP31","meanK39","semK39","meanMn55","semMn55","meanFe57","semFe57","meanCu65","semCu65","meanZn66","semZn66","meanRb85","semRb85","meanSr88","semSr88","meanBa138","semBa138","Number","Year","Site","District","River","Site_no","Lat","Lon","NNCA","Life_stage"
"S3B16.txt","S3B16",0.000952629943074002,0.000324898458362323,17.4839058193923,0.121423642301337,0.168802816323854,0.00363036758553277,0.000147959598017578,1.66109724855318e-05,3.24028453346832,0.100883471401146,7.60707319901,0.0488645752512155,0.00963591994511115,0.000317992326638064,0.029531696065324,0.000554176648297766,5.85801976880012e-05,6.20480949455352e-06,0.118465691782301,0.0009544835923732,0.00135355028716547,1.33910446798032e-05,1.51551453178237,0.0144014125784084,0.00833382675120287,0.000107602598180159,426,2021,"Whiskey Gully Stream","Pomahaka","Pomahaka",20,-45.9301,169.27237,2,"Juvenile"
"S3B17.txt","S3B17",0.000500434841080551,5.13010650411304e-05,17.8870827480663,0.129568267294062,0.102850915336298,0.00278811667956819,0.000190466510326329,2.76945342833167e-05,0.396172580700348,0.0289349121650804,5.51955307101711,0.0424841954224066,0.0055539114475769,0.000103787270353504,0.0278811446666603,0.000481376069495112,4.94729441854184e-05,4.97577446533513e-06,0.0957378872521218,0.000895323137629845,0.000799646828048152,9.37019457066917e-06,1.73802727756104,0.0212771497156829,0.0164586695480154,0.000232409166075476,434,2021,"Flodden Stream","Pomahaka","Pomahaka",9,-46.008612,169.15025,5,"Juvenile"
"S3B18.txt","S3B18",0.000513212197148994,4.90138807670837e-05,18.0027250559191,0.14724348939394,0.173013644799748,0.00258522306415033,5.85088949220163e-05,1.24682706058139e-05,1.04083439683901,0.0323485790508426,5.98406121762522,0.0554721385901226,0.0257646528057981,0.000338346354541457,0.0276751748884899,0.000528156933459321,9.39050854524745e-05,6.77018529603972e-06,0.116573813414942,0.00118273235451444,0.000777314751916603,1.05183858888231e-05,1.67344320541807,0.0174517565658219,0.00718912582683542,8.26830413606922e-05,442,2021,"Heriot Burn","Pomahaka","Pomahaka",11,-45.844188,169.262664,6,"Juvenile"
"S3B19.txt","S3B19",0.000670367958505957,4.98524646236192e-05,16.9464651342537,0.122072573530501,0.0916684854220424,0.00205977150484692,8.04701104083229e-05,1.32068632482061e-05,0.71958859531945,0.0304975573808227,5.25444818853108,0.0394293876065908,0.0132529196413167,0.000156913962317257,0.0277796885013769,0.000465827615481985,0.000117710722076186,8.00346811820638e-06,0.0844522111543934,0.00101191618801442,0.000725193783806703,8.7083743549068e-06,1.8460241704198,0.0207926699543523,0.007293394803496,9.41319437918887e-05,450,2021,"Heriot Burn","Pomahaka","Pomahaka",11,-45.844188,169.262664,6,"Juvenile"
"S3B2.txt","S3B2",0.0012189536659991,6.82147345284833e-05,15.5425927707631,0.133537563240676,0.291933432611159,0.0124338406034136,0.000138143821122709,1.9227336670694e-05,5.08132988807177,0.617733212512249,5.44746262801798,0.0581535258151488,0.053490218066893,0.00146654715530759,0.0681399866096924,0.00102585880824538,9.60308873214991e-05,9.26685698360604e-06,0.100931641184366,0.00152124504042506,0.000875574979541379,1.23071026889854e-05,2.51679244867373,0.0277295571562943,0.0164002165379171,0.000338396473743148,314,2022,"Fruid Burn","Clutha E","Clutha",10,-45.72216,169.538486,3,"Juvenile"
"S3B3.txt","S3B3",0.000198679866328525,4.04302531238823e-05,14.0294413780851,0.117382994570192,0.0723359731046963,0.00116672916738203,0.000112808605324649,1.42764291574941e-05,0.807868017961013,0.017526435774701,4.07261161954008,0.035404268135372,0.00256382908299334,7.86737172500295e-05,0.0566230375729051,0.000769012517586083,8.2954058796857e-05,8.85677074168107e-06,0.0261627396322572,0.000506679501462086,0.000642827340694212,8.98395832475884e-06,1.48783134828812,0.0169422085171423,0.00473849062878522,0.000100194950251678,322,2022,"Crookston Burn","Pomahaka","Pomahaka",8,-45.859963,169.331535,2,"Juvenile"
"S3B4.txt","S3B4",0.000195142563672199,4.03413912938782e-05,16.2088102150629,0.127922807371809,0.172053097819901,0.00311412159227631,8.38256257164318e-05,1.39632188555918e-05,1.44255712323823,0.0402364023624907,4.71448737565037,0.0386550037336095,0.0101870943656567,0.000242373851629856,0.0492914208339526,0.000737844803363196,4.72472585476351e-05,5.01081025197201e-06,0.10240913909134,0.0010608612833485,0.000634251770162309,8.0954555653118e-06,0.964779960385003,0.0100049292081127,0.00381253442502776,0.00013571812055931,330,2022,"Crookston Burn","Pomahaka","Pomahaka",8,-45.859963,169.331535,2,"Juvenile"
"S3B5.txt","S3B5",0.00103376055856066,6.93541450242328e-05,15.4068983242377,0.139999496713524,0.0670355139868862,0.000956372815410889,8.04941167409851e-05,1.21380622835611e-05,0.586915605504544,0.0064292215952384,4.79067512213878,0.0425320637609853,0.0290204469819266,0.00110013323403424,0.0432088937469692,0.000616521806425961,7.24047453610167e-05,5.49742437957907e-06,0.0727953700507614,0.00183615807741372,0.000661869505784011,8.00642126042425e-06,2.00077420973354,0.0202119838920803,0.00825340853070364,0.000106585371204372,338,2022,"Leithen Burn","Pomahaka","Pomahaka",14,-45.831446,169.089833,5,"Juvenile"
"S3B6.txt","S3B6",0.00103916175654468,6.75080953668596e-05,18.8805700741224,0.142777333415633,0.101981403801729,0.00145436527702925,0.000123099164833876,1.60560831710308e-05,0.425290845390929,0.00801462880607582,4.99773481554386,0.0361397437037457,0.0630298741156081,0.00207129886158603,0.0386788425936182,0.000686345003419309,0.000234529304156364,2.88010345941622e-05,0.101603499850642,0.00132148643160921,0.000561363987137234,7.61503420042771e-06,1.30789993190137,0.0136101279033396,0.00780886938430222,0.000137257679948628,346,2021,"Low Burn","Clutha E","Clutha",15,-45.827079,169.540646,2,"Juvenile"
"S3B7.txt","S3B7",0.00130475145693404,9.94121501133388e-05,16.0476709200559,0.115112964089099,0.341493897735942,0.0168239101079154,0.000138262420440631,1.46019986360956e-05,4.47054150062573,0.199977158935408,6.49357572326713,0.0542095755108212,0.0202605835754977,0.000432626849174685,0.037558742531381,0.000600753200230174,0.000199587419380317,1.31168498149134e-05,0.121308177192681,0.000937981374848965,0.000738190710655979,1.0801944986219e-05,1.90968457485427,0.0234500202810278,0.0242483288287887,0.000691727842391285,354,2021,"Jimmys Creek","Clutha W","Clutha",12,-45.889695,169.490535,4,"Juvenile"
